"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 03월 14일","416.0","411.9","417.9","411.8","9.21K","1.01%"
"2016년 03월 13일","411.8","410.0","416.0","410.0","7.63K","0.44%"
"2016년 03월 12일","410.0","420.5","421.8","406.5","17.02K","-2.49%"
"2016년 03월 11일","420.5","416.5","423.6","415.5","15.46K","0.96%"
"2016년 03월 10일","416.5","413.0","417.2","410.7","13.71K","0.86%"
"2016년 03월 09일","412.9","411.4","414.5","407.8","9.03K","0.39%"
"2016년 03월 08일","411.4","412.6","415.9","406.0","10.23K","-0.33%"
"2016년 03월 07일","412.7","403.8","415.3","401.6","15.31K","2.18%"
"2016년 03월 06일","403.9","397.4","409.5","392.0","19.71K","1.65%"
"2016년 03월 05일","397.4","408.8","410.1","389.7","46.95K","-2.80%"
"2016년 03월 04일","408.8","420.6","424.0","407.7","21.75K","-2.79%"
"2016년 03월 03일","420.6","422.1","424.4","416.4","20.87K","-0.39%"
"2016년 03월 02일","422.2","434.8","436.3","421.1","16.46K","-2.90%"
"2016년 03월 01일","434.8","439.2","442.8","428.5","19.63K","-0.99%"
"2016년 02월 29일","439.2","434.5","444.8","430.5","20.40K","1.08%"
"2016년 02월 28일","434.5","434.2","437.8","422.1","19.86K","0.06%"
"2016년 02월 27일","434.2","435.5","438.0","431.8","11.59K","-0.25%"
"2016년 02월 26일","435.3","424.9","435.3","420.0","18.85K","2.45%"
"2016년 02월 25일","424.9","426.4","430.0","419.5","13.60K","-0.35%"
"2016년 02월 24일","426.4","421.4","427.5","410.7","22.43K","1.24%"
"2016년 02월 23일","421.1","440.3","442.6","416.3","32.43K","-4.35%"
"2016년 02월 22일","440.3","440.5","442.5","433.4","16.34K","-0.05%"
"2016년 02월 21일","440.5","438.7","451.2","428.3","43.01K","0.41%"
"2016년 02월 20일","438.7","419.8","445.0","419.7","47.48K","4.45%"
"2016년 02월 19일","420.0","421.5","422.5","412.0","13.26K","-0.36%"
"2016년 02월 18일","421.5","414.9","426.0","413.1","25.23K","1.60%"
"2016년 02월 17일","414.9","407.3","421.7","405.3","30.40K","1.86%"
"2016년 02월 16일","407.3","399.9","408.8","398.7","13.99K","1.84%"
"2016년 02월 15일","399.9","408.3","412.5","395.4","30.13K","-2.06%"
"2016년 02월 14일","408.3","393.0","408.7","393.0","29.47K","3.90%"
"2016년 02월 13일","393.0","382.9","393.0","382.6","14.73K","2.61%"
"2016년 02월 12일","383.0","378.0","383.5","377.1","10.15K","1.32%"
"2016년 02월 11일","378.0","380.9","383.0","372.3","14.52K","-0.76%"
"2016년 02월 10일","380.9","374.3","386.5","373.1","33.67K","1.85%"
"2016년 02월 09일","374.0","370.5","377.6","370.3","9.08K","0.94%"
"2016년 02월 08일","370.5","372.0","376.7","369.1","16.88K","-0.41%"
"2016년 02월 07일","372.0","373.7","377.8","369.2","13.06K","-0.47%"
"2016년 02월 06일","373.8","386.5","386.5","366.4","40.20K","-3.31%"
"2016년 02월 05일","386.5","389.8","392.6","384.5","16.90K","-0.84%"
"2016년 02월 04일","389.8","369.0","393.9","368.6","37.34K","5.64%"
"2016년 02월 03일","369.0","372.9","374.0","366.0","13.20K","-1.05%"
"2016년 02월 02일","372.9","371.4","374.8","369.9","10.44K","0.40%"
"2016년 02월 01일","371.4","365.5","379.0","363.3","24.84K","1.62%"
"2016년 01월 31일","365.5","377.0","378.9","362.6","14.85K","-3.04%"
"2016년 01월 30일","377.0","377.6","380.5","374.0","10.50K","-0.18%"
"2016년 01월 29일","377.6","378.4","385.3","360.2","62.20K","-0.20%"
"2016년 01월 28일","378.4","394.7","395.5","375.6","25.03K","-4.20%"
"2016년 01월 27일","395.0","391.3","397.0","389.7","8.54K","0.93%"
"2016년 01월 26일","391.3","391.0","398.0","387.5","13.32K","0.09%"
"2016년 01월 25일","391.0","402.8","402.8","384.0","22.66K","-2.93%"
"2016년 01월 24일","402.8","385.6","407.0","385.1","23.22K","4.46%"
"2016년 01월 23일","385.6","381.0","394.0","379.9","21.47K","1.21%"
"2016년 01월 22일","381.0","411.0","411.2","371.3","62.21K","-7.31%"
"2016년 01월 21일","411.0","419.5","424.6","405.0","29.03K","-2.01%"
"2016년 01월 20일","419.4","378.9","428.0","375.0","82.80K","10.67%"
"2016년 01월 19일","379.0","387.0","388.4","377.4","17.19K","-2.09%"
"2016년 01월 18일","387.0","382.0","389.4","375.1","19.55K","1.30%"
"2016년 01월 17일","382.1","388.4","392.8","378.8","20.63K","-1.63%"
"2016년 01월 16일","388.4","359.0","392.4","353.2","74.07K","8.24%"
"2016년 01월 15일","358.9","429.3","429.4","358.0","123.88K","-16.40%"
"2016년 01월 14일","429.3","431.1","434.9","426.0","13.30K","-0.42%"
"2016년 01월 13일","431.1","432.0","436.4","416.4","33.24K","-0.22%"
"2016년 01월 12일","432.0","449.3","449.6","429.3","20.66K","-3.83%"
"2016년 01월 11일","449.3","449.4","452.5","443.6","14.81K","-0.02%"
"2016년 01월 10일","449.4","449.2","450.3","441.0","13.75K","0.03%"
"2016년 01월 09일","449.2","454.0","456.0","447.5","8.76K","-1.05%"
"2016년 01월 08일","454.0","458.8","465.0","446.8","30.45K","-1.10%"
"2016년 01월 07일","459.0","428.9","461.9","427.1","55.66K","7.26%"
"2016년 01월 06일","428.0","431.8","432.2","425.0","8.74K","-0.89%"
"2016년 01월 05일","431.8","432.9","434.9","428.2","11.22K","-0.24%"
"2016년 01월 04일","432.9","428.6","435.7","427.0","13.02K","0.99%"
"2016년 01월 03일","428.7","432.7","433.1","422.0","19.18K","-0.93%"
"2016년 01월 02일","432.7","434.0","435.8","430.0","6.38K","-0.29%"
"2016년 01월 01일","434.0","429.0","436.5","426.3","12.97K","1.16%"
"2015년 12월 31일","429.0","424.7","432.6","412.5","21.49K","1.02%"
"2015년 12월 30일","424.7","431.8","434.0","420.0","22.10K","-1.66%"
"2015년 12월 29일","431.9","420.1","432.2","418.0","22.02K","2.76%"
"2015년 12월 28일","420.2","422.3","429.0","417.0","24.27K","-0.50%"
"2015년 12월 27일","422.4","416.5","424.9","407.0","27.80K","1.41%"
"2015년 12월 26일","416.5","455.5","459.3","405.5","96.51K","-8.55%"
"2015년 12월 25일","455.5","456.1","460.0","445.9","15.14K","-0.14%"
"2015년 12월 24일","456.1","442.6","459.0","442.5","20.08K","3.05%"
"2015년 12월 23일","442.6","435.6","445.8","434.6","16.26K","1.60%"
"2015년 12월 22일","435.6","437.5","443.6","433.5","18.50K","-0.52%"
"2015년 12월 21일","437.9","442.6","445.9","424.9","43.21K","-1.06%"
"2015년 12월 20일","442.6","462.4","462.7","431.8","46.39K","-4.29%"
"2015년 12월 19일","462.5","463.5","467.0","452.8","21.14K","-0.23%"
"2015년 12월 18일","463.5","455.6","466.6","452.0","27.21K","1.68%"
"2015년 12월 17일","455.8","455.0","458.5","446.3","17.77K","0.20%"
"2015년 12월 16일","455.0","466.0","467.0","440.0","67.34K","-2.48%"
"2015년 12월 15일","466.5","442.6","467.0","442.5","41.00K","5.40%"
"2015년 12월 14일","442.6","432.5","448.1","427.6","27.33K","2.21%"
"2015년 12월 13일","433.0","435.6","443.8","418.3","33.60K","-0.61%"
"2015년 12월 12일","435.7","457.0","475.0","404.4","106.47K","-4.52%"
"2015년 12월 11일","456.3","414.9","457.0","414.8","72.67K","9.96%"
"2015년 12월 10일","414.9","418.7","421.0","411.2","21.39K","-0.91%"
"2015년 12월 09일","418.7","422.0","426.0","406.5","53.65K","-0.49%"
"2015년 12월 08일","420.8","396.7","421.4","388.4","30.42K","6.07%"
"2015년 12월 07일","396.7","390.6","403.8","384.9","35.18K","1.56%"
"2015년 12월 06일","390.6","390.0","406.8","386.0","57.86K","0.15%"
"2015년 12월 05일","390.0","363.2","394.0","362.2","45.80K","7.39%"
"2015년 12월 04일","363.2","360.5","364.4","354.3","14.64K","0.68%"
"2015년 12월 03일","360.7","359.1","371.1","352.9","27.46K","0.44%"
"2015년 12월 02일","359.1","362.7","363.1","346.2","31.55K","-0.98%"
"2015년 12월 01일","362.7","376.9","380.0","353.2","44.10K","-3.77%"
"2015년 11월 30일","376.9","373.9","384.5","370.0","47.64K","0.96%"
"2015년 11월 29일","373.3","358.6","376.0","355.6","25.47K","4.06%"
"2015년 11월 28일","358.7","358.9","362.1","351.2","19.34K","-0.05%"
"2015년 11월 27일","358.9","354.0","366.7","348.2","35.90K","1.39%"
"2015년 11월 26일","354.0","329.9","369.1","329.4","80.51K","7.32%"
"2015년 11월 25일","329.9","320.1","331.0","316.0","20.61K","3.05%"
"2015년 11월 24일","320.1","323.6","323.8","315.8","9.62K","-1.09%"
"2015년 11월 23일","323.6","324.7","327.0","320.9","7.81K","-0.32%"
"2015년 11월 22일","324.7","327.8","327.9","320.4","7.34K","-0.88%"
"2015년 11월 21일","327.5","322.2","329.0","319.0","10.33K","1.66%"
"2015년 11월 20일","322.2","326.5","326.8","309.5","30.09K","-1.32%"
"2015년 11월 19일","326.5","335.9","336.4","324.5","18.95K","-2.81%"
"2015년 11월 18일","336.0","336.3","338.8","328.1","15.61K","-0.10%"
"2015년 11월 17일","336.3","332.1","342.5","331.0","27.34K","1.25%"
"2015년 11월 16일","332.1","320.5","335.0","315.2","25.78K","3.45%"
"2015년 11월 15일","321.1","333.4","336.4","315.0","31.61K","-3.70%"
"2015년 11월 14일","333.4","338.5","340.7","329.0","20.32K","-1.52%"
"2015년 11월 13일","338.5","337.6","343.6","326.2","30.12K","0.59%"
"2015년 11월 12일","336.6","314.3","346.2","314.1","57.48K","7.19%"
"2015년 11월 11일","314.0","340.2","343.6","300.8","116.71K","-7.70%"
"2015년 11월 10일","340.2","381.1","383.4","327.0","89.42K","-10.71%"
"2015년 11월 09일","381.0","374.1","388.8","360.9","38.12K","1.87%"
"2015년 11월 08일","374.0","384.9","390.3","365.7","30.58K","-2.76%"
"2015년 11월 07일","384.6","375.6","392.2","371.7","34.27K","2.41%"
"2015년 11월 06일","375.6","387.9","396.7","351.5","106.74K","-3.20%"
"2015년 11월 05일","388.0","409.2","449.1","371.0","157.82K","-5.20%"
"2015년 11월 04일","409.2","405.0","503.4","366.7","274.85K","0.97%"
"2015년 11월 03일","405.3","365.3","423.9","361.9","171.37K","11.04%"
"2015년 11월 02일","365.0","330.2","372.5","326.8","70.99K","10.38%"
"2015년 11월 01일","330.7","316.0","333.5","313.6","25.68K","4.65%"
"2015년 10월 31일","316.0","328.2","335.4","307.2","42.94K","-3.71%"
"2015년 10월 30일","328.2","314.9","336.0","313.8","62.92K","4.23%"
"2015년 10월 29일","314.9","304.5","321.1","301.5","51.16K","3.41%"
"2015년 10월 28일","304.5","295.3","308.0","295.3","35.57K","3.16%"
"2015년 10월 27일","295.2","287.2","298.7","287.1","26.75K","2.77%"
"2015년 10월 26일","287.2","284.7","287.9","282.3","17.19K","0.85%"
"2015년 10월 25일","284.8","284.2","296.0","281.2","43.57K","0.21%"
"2015년 10월 24일","284.2","279.2","284.5","279.0","13.33K","1.78%"
"2015년 10월 23일","279.2","275.8","280.9","275.1","15.81K","1.23%"
"2015년 10월 22일","275.8","267.8","280.0","267.3","27.29K","3.00%"
"2015년 10월 21일","267.8","271.0","272.3","264.1","10.60K","-1.17%"
"2015년 10월 20일","271.0","265.1","273.9","264.5","14.40K","2.23%"
"2015년 10월 19일","265.0","265.0","268.3","262.4","10.98K","0.00%"
"2015년 10월 18일","265.0","272.9","274.6","263.3","15.65K","-2.89%"
"2015년 10월 17일","272.9","263.5","275.1","258.3","42.83K","3.59%"
"2015년 10월 16일","263.5","255.2","267.8","254.9","21.91K","3.24%"
"2015년 10월 15일","255.2","253.5","257.5","253.4","10.47K","0.65%"
"2015년 10월 14일","253.5","251.3","255.9","250.1","10.29K","0.91%"
"2015년 10월 13일","251.3","246.2","253.4","244.1","16.63K","2.10%"
"2015년 10월 12일","246.1","248.0","248.4","245.4","5.15K","-0.74%"
"2015년 10월 11일","247.9","246.0","248.7","244.8","4.87K","0.78%"
"2015년 10월 10일","246.0","244.8","246.4","243.6","4.20K","0.49%"
"2015년 10월 09일","244.8","243.0","245.4","242.6","3.64K","0.76%"
"2015년 10월 08일","243.0","244.0","245.6","242.6","5.98K","-0.50%"
"2015년 10월 07일","244.2","247.4","247.9","243.5","8.75K","-1.28%"
"2015년 10월 06일","247.4","242.0","249.0","241.5","16.29K","2.21%"
"2015년 10월 05일","242.0","239.5","242.7","237.2","12.26K","1.05%"
"2015년 10월 04일","239.5","239.8","240.9","239.3","2.04K","-0.12%"
"2015년 10월 03일","239.8","237.9","241.1","237.7","6.22K","0.81%"
"2015년 10월 02일","237.9","238.5","240.0","237.3","5.61K","-0.26%"
"2015년 10월 01일","238.5","236.5","240.1","236.2","6.11K","0.84%"
"2015년 09월 30일","236.5","236.8","238.8","235.1","5.21K","-0.13%"
"2015년 09월 29일","236.8","240.4","241.5","236.6","9.41K","-1.51%"
"2015년 09월 28일","240.4","233.4","241.4","233.4","12.49K","3.03%"
"2015년 09월 27일","233.4","234.6","234.8","233.1","2.61K","-0.54%"
"2015년 09월 26일","234.6","235.3","235.9","233.8","4.80K","-0.27%"
"2015년 09월 25일","235.3","234.6","237.6","233.1","9.87K","0.26%"
"2015년 09월 24일","234.6","230.5","236.3","230.5","15.50K","1.78%"
"2015년 09월 23일","230.5","231.1","233.0","230.0","5.70K","-0.32%"
"2015년 09월 22일","231.3","227.2","233.3","224.5","18.74K","1.78%"
"2015년 09월 21일","227.2","232.1","233.0","226.4","9.26K","-2.11%"
"2015년 09월 20일","232.1","232.1","233.2","231.4","3.48K","0.00%"
"2015년 09월 19일","232.1","233.8","234.2","231.4","4.96K","-0.72%"
"2015년 09월 18일","233.8","233.6","236.2","232.5","8.68K","0.07%"
"2015년 09월 17일","233.6","229.0","235.7","229.0","11.26K","2.02%"
"2015년 09월 16일","229.0","230.9","232.1","227.4","8.81K","-0.84%"
"2015년 09월 15일","230.9","230.9","232.9","229.5","6.85K","0.00%"
"2015년 09월 14일","230.9","231.0","233.8","228.4","9.71K","-0.03%"
"2015년 09월 13일","231.0","235.8","236.9","228.9","12.44K","-2.04%"
"2015년 09월 12일","235.8","240.6","241.0","235.3","9.85K","-2.01%"
"2015년 09월 11일","240.6","239.5","242.9","239.4","7.12K","0.46%"
"2015년 09월 10일","239.5","238.9","241.9","237.0","10.81K","0.23%"
"2015년 09월 09일","238.9","244.2","245.6","238.5","14.37K","-2.15%"
"2015년 09월 08일","244.2","240.9","247.7","240.3","16.34K","1.39%"
"2015년 09월 07일","240.9","241.0","243.0","239.0","6.95K","-0.05%"
"2015년 09월 06일","241.0","235.8","246.5","235.5","20.52K","2.18%"
"2015년 09월 05일","235.8","230.9","239.7","230.0","12.20K","2.14%"
"2015년 09월 04일","230.9","227.3","231.6","227.1","10.81K","1.60%"
"2015년 09월 03일","227.3","229.7","229.9","226.2","6.91K","-1.07%"
"2015년 09월 02일","229.7","228.2","231.8","226.5","9.01K","0.64%"
"2015년 09월 01일","228.2","231.4","232.3","226.6","9.83K","-1.34%"
"2015년 08월 31일","231.4","230.0","233.7","225.3","11.02K","0.59%"
"2015년 08월 30일","230.0","230.8","233.5","225.8","8.70K","-0.33%"
"2015년 08월 29일","230.8","231.8","233.9","227.2","10.10K","-0.47%"
"2015년 08월 28일","231.8","225.8","237.3","220.1","27.31K","2.67%"
"2015년 08월 27일","225.8","226.1","229.2","224.0","11.63K","-0.18%"
"2015년 08월 26일","226.2","222.7","232.2","220.1","23.85K","1.59%"
"2015년 08월 25일","222.7","210.5","227.9","198.0","69.53K","5.78%"
"2015년 08월 24일","210.5","228.1","228.6","208.5","53.50K","-7.89%"
"2015년 08월 23일","228.5","230.3","232.9","225.6","12.01K","-0.76%"
"2015년 08월 22일","230.3","232.2","234.6","222.0","20.89K","-0.82%"
"2015년 08월 21일","232.2","235.5","236.4","230.5","13.00K","-1.43%"
"2015년 08월 20일","235.5","226.3","237.8","226.3","26.46K","4.11%"
"2015년 08월 19일","226.2","194.0","239.4","194.0","93.88K","23.62%"
"2015년 08월 18일","183.0","258.5","258.5","171.0","72.15K","-29.20%"
"2015년 08월 17일","258.5","259.9","262.0","257.5","9.90K","-0.54%"
"2015년 08월 16일","259.9","262.2","262.9","256.5","27.30K","-0.85%"
"2015년 08월 15일","262.1","266.3","267.8","261.0","10.49K","-1.48%"
"2015년 08월 14일","266.1","264.5","268.9","262.1","13.43K","0.61%"
"2015년 08월 13일","264.5","267.1","268.0","263.3","12.91K","-0.98%"
"2015년 08월 12일","267.1","272.0","273.8","265.8","16.28K","-1.79%"
"2015년 08월 11일","272.0","265.1","272.0","264.8","12.67K","2.59%"
"2015년 08월 10일","265.1","265.6","267.7","262.2","10.70K","-0.18%"
"2015년 08월 09일","265.6","261.3","267.6","260.7","21.20K","1.62%"
"2015년 08월 08일","261.3","280.2","280.3","260.6","36.82K","-6.70%"
"2015년 08월 07일","280.1","279.1","281.0","276.1","12.44K","0.37%"
"2015년 08월 06일","279.1","282.6","282.6","278.1","10.15K","-1.25%"
"2015년 08월 05일","282.6","285.5","285.9","281.6","7.69K","-1.00%"
"2015년 08월 04일","285.5","281.3","285.9","281.3","12.06K","1.49%"
"2015년 08월 03일","281.3","282.4","287.0","279.7","14.67K","-0.43%"
"2015년 08월 02일","282.5","280.3","283.3","276.3","11.77K","0.77%"
"2015년 08월 01일","280.3","284.5","285.0","276.5","12.28K","-1.45%"
"2015년 07월 31일","284.5","288.2","289.9","282.0","14.63K","-1.30%"
"2015년 07월 30일","288.2","289.9","291.0","285.0","12.16K","-0.59%"
"2015년 07월 29일","289.9","295.2","295.4","286.6","15.75K","-1.80%"
"2015년 07월 28일","295.2","294.8","298.9","293.6","14.44K","0.13%"
"2015년 07월 27일","294.8","293.0","298.7","286.0","25.41K","0.62%"
"2015년 07월 26일","293.0","289.4","294.5","288.1","9.30K","1.26%"
"2015년 07월 25일","289.4","288.6","292.4","286.4","11.82K","0.26%"
"2015년 07월 24일","288.6","276.5","289.9","276.0","24.08K","4.37%"
"2015년 07월 23일","276.5","278.0","278.4","275.6","5.44K","-0.53%"
"2015년 07월 22일","278.0","275.8","278.4","274.5","11.13K","0.80%"
"2015년 07월 21일","275.8","280.2","282.1","275.3","13.40K","-1.62%"
"2015년 07월 20일","280.3","275.0","280.5","273.5","11.82K","1.92%"
"2015년 07월 19일","275.0","277.3","279.2","274.7","7.94K","-0.80%"
"2015년 07월 18일","277.3","279.9","283.3","276.1","15.40K","-0.93%"
"2015년 07월 17일","279.9","278.9","281.5","272.1","25.52K","0.33%"
"2015년 07월 16일","278.9","285.4","294.3","275.2","53.00K","-2.28%"
"2015년 07월 15일","285.4","286.9","294.4","283.5","21.92K","-0.50%"
"2015년 07월 14일","286.9","292.6","297.1","286.1","23.27K","-1.98%"
"2015년 07월 13일","292.6","311.1","312.0","284.5","74.07K","-5.94%"
"2015년 07월 12일","311.1","300.6","316.0","300.5","61.47K","8.52%"
"2015년 07월 10일","286.7","269.2","292.7","268.6","68.25K","6.49%"
"2015년 07월 09일","269.2","270.0","272.8","268.0","24.11K","-0.59%"
"2015년 07월 08일","270.8","269.5","271.4","267.4","27.02K","2.00%"
"2015년 07월 07일","265.5","268.8","268.9","263.3","45.25K","-3.39%"
"2015년 07월 06일","274.8","270.1","276.5","268.1","61.92K","3.63%"
"2015년 07월 05일","265.2","260.6","265.3","258.0","14.57K","1.77%"
"2015년 07월 04일","260.6","256.1","261.9","253.6","9.77K","1.77%"
"2015년 07월 03일","256.0","254.5","256.9","252.1","11.55K","0.60%"
"2015년 07월 02일","254.5","258.1","262.6","253.0","17.29K","-1.39%"
"2015년 07월 01일","258.1","262.9","264.8","253.5","21.83K","-1.82%"
"2015년 06월 30일","262.9","256.7","268.9","254.7","47.01K","2.42%"
"2015년 06월 29일","256.7","248.7","257.7","248.6","34.74K","3.20%"
"2015년 06월 28일","248.7","251.6","252.1","247.3","12.89K","-1.15%"
"2015년 06월 27일","251.6","243.3","251.8","242.6","18.14K","3.42%"
"2015년 06월 26일","243.3","242.1","243.9","240.6","10.14K","0.51%"
"2015년 06월 25일","242.1","239.8","243.0","239.5","9.22K","0.94%"
"2015년 06월 24일","239.8","244.3","244.3","239.5","15.32K","-1.82%"
