기준분기,연령대,성별구분,소득추정등급,"신용관리대상등록총금액<미적용, 금액, 십만원>","신용관리대상등록총금액<미적용, 등록자수, 명>"
2013Q4,50대,여자,09,460383,711
2013Q4,50대,여자,10,222820,470
2013Q4,50대,여자,11,255523,251
2013Q4,50대,여자,12,31029,177
2013Q4,50대,여자,13,66959,78
2013Q4,50대,여자,14,11515,67
2013Q4,50대,여자,15,15483,49
2013Q4,60대,남자,00,24180,82
2013Q4,60대,남자,01,303264,24
2013Q4,60대,남자,02,40913,15
2013Q4,60대,남자,03,211139,39
2013Q4,60대,남자,04,15475,12
2013Q4,60대,남자,05,78961,49
2013Q4,60대,남자,06,132663,73
2013Q4,60대,남자,07,377641,120
2013Q4,60대,남자,08,234163,263
2013Q4,60대,남자,09,169672,221
2013Q4,60대,남자,10,1472392,322
2013Q4,60대,남자,11,174867,92
2013Q4,60대,남자,12,40594,87
2013Q4,60대,남자,13,123839,15
2013Q4,60대,남자,14,10858,18
2013Q4,60대,남자,15,6250,17
2013Q4,60대,여자,00,12166,42
2013Q4,60대,여자,01,69759,7
2013Q4,60대,여자,02,0,0
2013Q4,60대,여자,03,31050,11
2013Q4,60대,여자,04,12434,3
2013Q4,60대,여자,05,2159,6
2013Q4,60대,여자,06,61813,7
2013Q4,60대,여자,07,83278,20
2013Q4,60대,여자,08,56670,67
2013Q4,60대,여자,09,373385,164
2013Q4,60대,여자,10,132748,120
2013Q4,60대,여자,11,43151,102
2013Q4,60대,여자,12,47471,59
2013Q4,60대,여자,13,75343,122
2013Q4,60대,여자,14,21925,67
2013Q4,60대,여자,15,2765,12
2013Q4,70세 이상,남자,00,5600,22
2013Q4,70세 이상,남자,01,749,2
2013Q4,70세 이상,남자,02,289,1
2013Q4,70세 이상,남자,03,0,0
2013Q4,70세 이상,남자,04,0,0
2013Q4,70세 이상,남자,05,2200,1
2013Q4,70세 이상,남자,06,2426,1
2013Q4,70세 이상,남자,07,2100,1
2013Q4,70세 이상,남자,08,0,0
2013Q4,70세 이상,남자,09,3387,3
2013Q4,70세 이상,남자,10,0,0
2013Q4,70세 이상,남자,11,77,2
2013Q4,70세 이상,남자,12,267,1
2013Q4,70세 이상,남자,13,1309753,393
2013Q4,70세 이상,남자,14,161340,62
2013Q4,70세 이상,남자,15,3916,3
2013Q4,70세 이상,여자,00,16262,17
2013Q4,70세 이상,여자,01,2402,1
2013Q4,70세 이상,여자,02,0,0
2013Q4,70세 이상,여자,03,0,0
2013Q4,70세 이상,여자,04,0,0
2013Q4,70세 이상,여자,05,0,0
2013Q4,70세 이상,여자,06,0,0
2013Q4,70세 이상,여자,07,3260,2
2013Q4,70세 이상,여자,08,0,0
2013Q4,70세 이상,여자,09,0,0
2013Q4,70세 이상,여자,10,0,0
2013Q4,70세 이상,여자,11,6,1
2013Q4,70세 이상,여자,12,0,0
2013Q4,70세 이상,여자,13,140977,151
2013Q4,70세 이상,여자,14,156190,209
2013Q4,70세 이상,여자,15,41595,111
2014Q1,20대,남자,00,6116,40
2014Q1,20대,남자,01,276,1
2014Q1,20대,남자,02,483,2
2014Q1,20대,남자,03,1023,4
2014Q1,20대,남자,04,0,0
2014Q1,20대,남자,05,1200,3
2014Q1,20대,남자,06,1788,6
2014Q1,20대,남자,07,3423,8
2014Q1,20대,남자,08,8337,88
2014Q1,20대,남자,09,31625,184
2014Q1,20대,남자,10,16241,133
2014Q1,20대,남자,11,30739,287
2014Q1,20대,남자,12,34861,451
2014Q1,20대,남자,13,25117,555
2014Q1,20대,남자,14,20453,239
2014Q1,20대,남자,15,4775,43
2014Q1,20대,여자,00,4673,49
2014Q1,20대,여자,01,2794,4
2014Q1,20대,여자,02,0,0
2014Q1,20대,여자,03,124,2
2014Q1,20대,여자,04,0,0
2014Q1,20대,여자,05,1356,8
2014Q1,20대,여자,06,1430,8
2014Q1,20대,여자,07,5074,6
2014Q1,20대,여자,08,6961,68
2014Q1,20대,여자,09,16639,97
2014Q1,20대,여자,10,9681,75
2014Q1,20대,여자,11,10570,39
2014Q1,20대,여자,12,4286,45
2014Q1,20대,여자,13,17919,129
2014Q1,20대,여자,14,59960,604
2014Q1,20대,여자,15,24135,415
2014Q1,30대,남자,00,94407,365
2014Q1,30대,남자,01,29725,53
2014Q1,30대,남자,02,22819,25
2014Q1,30대,남자,03,34790,53
2014Q1,30대,남자,04,10885,13
2014Q1,30대,남자,05,92139,96
2014Q1,30대,남자,06,279172,96
2014Q1,30대,남자,07,99443,163
2014Q1,30대,남자,08,486296,509
2014Q1,30대,남자,09,393033,811
2014Q1,30대,남자,10,226696,569
2014Q1,30대,남자,11,165078,682
2014Q1,30대,남자,12,40325,413
2014Q1,30대,남자,13,49513,347
2014Q1,30대,남자,14,33998,217
2014Q1,30대,남자,15,16882,85
2014Q1,30대,여자,00,43814,243
2014Q1,30대,여자,01,17589,22
2014Q1,30대,여자,02,328,5
2014Q1,30대,여자,03,23925,21
2014Q1,30대,여자,04,2268,4
2014Q1,30대,여자,05,10555,34
2014Q1,30대,여자,06,29447,38
2014Q1,30대,여자,07,36875,58
2014Q1,30대,여자,08,95267,159
2014Q1,30대,여자,09,77337,254
2014Q1,30대,여자,10,61440,173
2014Q1,30대,여자,11,46748,234
2014Q1,30대,여자,12,31863,156
2014Q1,30대,여자,13,25493,219
2014Q1,30대,여자,14,60323,488
2014Q1,30대,여자,15,19699,149
2014Q1,40대,남자,00,200586,535
2014Q1,40대,남자,01,218506,140
2014Q1,40대,남자,02,2000658,73
2014Q1,40대,남자,03,335731,190
2014Q1,40대,남자,04,220210,127
2014Q1,40대,남자,05,280802,233
2014Q1,40대,남자,06,393687,366
2014Q1,40대,남자,07,1265095,764
2014Q1,40대,남자,08,9651123,1298
2014Q1,40대,남자,09,1650359,1129
2014Q1,40대,남자,10,449254,621
2014Q1,40대,남자,11,135417,508
2014Q1,40대,남자,12,18375,75
2014Q1,40대,남자,13,29310,87
2014Q1,40대,남자,14,24452,101
2014Q1,40대,남자,15,38607,61
2014Q1,40대,여자,00,156355,342
2014Q1,40대,여자,01,57519,58
2014Q1,40대,여자,02,24617,36
2014Q1,40대,여자,03,63907,68
2014Q1,40대,여자,04,23969,26
2014Q1,40대,여자,05,77017,96
2014Q1,40대,여자,06,82662,91
2014Q1,40대,여자,07,172289,171
2014Q1,40대,여자,08,407332,397
2014Q1,40대,여자,09,545478,693
2014Q1,40대,여자,10,191908,429
2014Q1,40대,여자,11,105352,424
2014Q1,40대,여자,12,34310,189
2014Q1,40대,여자,13,98862,183
2014Q1,40대,여자,14,51965,146
2014Q1,40대,여자,15,32177,96
2014Q1,50대,남자,00,1090985,358
2014Q1,50대,남자,01,620555,132
2014Q1,50대,남자,02,502843,92
2014Q1,50대,남자,03,413401,170
2014Q1,50대,남자,04,271264,128
2014Q1,50대,남자,05,390803,263
2014Q1,50대,남자,06,638039,357
2014Q1,50대,남자,07,1121368,724
2014Q1,50대,남자,08,1444977,994
2014Q1,50대,남자,09,772078,1012
2014Q1,50대,남자,10,2203279,521
2014Q1,50대,남자,11,1357257,375
2014Q1,50대,남자,12,3317,21
2014Q1,50대,남자,13,42297,58
2014Q1,50대,남자,14,22823,68
2014Q1,50대,남자,15,60668,43
2014Q1,50대,여자,00,98576,251
2014Q1,50대,여자,01,86403,41
2014Q1,50대,여자,02,108276,24
2014Q1,50대,여자,03,123936,67
2014Q1,50대,여자,04,34528,22
2014Q1,50대,여자,05,123402,80
2014Q1,50대,여자,06,150210,102
2014Q1,50대,여자,07,176767,167
2014Q1,50대,여자,08,567029,306
2014Q1,50대,여자,09,387883,643
2014Q1,50대,여자,10,209103,512
2014Q1,50대,여자,11,253927,235
2014Q1,50대,여자,12,38620,195
2014Q1,50대,여자,13,62244,64
2014Q1,50대,여자,14,10735,73
2014Q1,50대,여자,15,15442,52
2014Q1,60대,남자,00,42989,76
2014Q1,60대,남자,01,304127,27
2014Q1,60대,남자,02,46488,13
2014Q1,60대,남자,03,186397,38
2014Q1,60대,남자,04,25813,14
2014Q1,60대,남자,05,93736,58
2014Q1,60대,남자,06,106567,67
2014Q1,60대,남자,07,385175,135
2014Q1,60대,남자,08,200985,225
2014Q1,60대,남자,09,181891,232
2014Q1,60대,남자,10,1600277,333
2014Q1,60대,남자,11,32017,103
2014Q1,60대,남자,12,70256,91
2014Q1,60대,남자,13,123618,15
2014Q1,60대,남자,14,10971,20
2014Q1,60대,남자,15,10770,18
2014Q1,60대,여자,00,15393,50
2014Q1,60대,여자,01,61072,8
2014Q1,60대,여자,02,0,0
2014Q1,60대,여자,03,22706,9
2014Q1,60대,여자,04,12432,3
2014Q1,60대,여자,05,14341,11
2014Q1,60대,여자,06,22900,6
2014Q1,60대,여자,07,50079,24
2014Q1,60대,여자,08,92528,74
2014Q1,60대,여자,09,360345,125
2014Q1,60대,여자,10,110196,108
2014Q1,60대,여자,11,59261,116
2014Q1,60대,여자,12,97811,72
2014Q1,60대,여자,13,69461,135
2014Q1,60대,여자,14,29742,81
2014Q1,60대,여자,15,2219,11
2014Q1,70세 이상,남자,00,11895,25
2014Q1,70세 이상,남자,01,749,2
2014Q1,70세 이상,남자,02,4015,1
2014Q1,70세 이상,남자,03,0,0
2014Q1,70세 이상,남자,04,0,0
2014Q1,70세 이상,남자,05,2750,2
2014Q1,70세 이상,남자,06,2480,2
2014Q1,70세 이상,남자,07,2159,1
2014Q1,70세 이상,남자,08,79,1
2014Q1,70세 이상,남자,09,3387,3
2014Q1,70세 이상,남자,10,0,0
2014Q1,70세 이상,남자,11,77,2
2014Q1,70세 이상,남자,12,267,1
2014Q1,70세 이상,남자,13,1304423,403
2014Q1,70세 이상,남자,14,154028,59
2014Q1,70세 이상,남자,15,3922,4
2014Q1,70세 이상,여자,00,14023,13
2014Q1,70세 이상,여자,01,2402,1
2014Q1,70세 이상,여자,02,0,0
2014Q1,70세 이상,여자,03,0,0
2014Q1,70세 이상,여자,04,0,0
2014Q1,70세 이상,여자,05,950,1
2014Q1,70세 이상,여자,06,0,0
2014Q1,70세 이상,여자,07,3260,2
2014Q1,70세 이상,여자,08,0,0
2014Q1,70세 이상,여자,09,0,0
2014Q1,70세 이상,여자,10,0,0
2014Q1,70세 이상,여자,11,6,1
2014Q1,70세 이상,여자,12,0,0
2014Q1,70세 이상,여자,13,137132,144
2014Q1,70세 이상,여자,14,182202,219
2014Q1,70세 이상,여자,15,40411,132
2014Q2,20대,남자,00,7011,48
2014Q2,20대,남자,01,276,1
2014Q2,20대,남자,02,482,2
2014Q2,20대,남자,03,148,3
2014Q2,20대,남자,04,0,0
2014Q2,20대,남자,05,1189,2
2014Q2,20대,남자,06,1835,9
2014Q2,20대,남자,07,1924,6
2014Q2,20대,남자,08,10836,94
2014Q2,20대,남자,09,27231,158
2014Q2,20대,남자,10,15535,133
2014Q2,20대,남자,11,27753,300
2014Q2,20대,남자,12,36656,444
2014Q2,20대,남자,13,25086,605
2014Q2,20대,남자,14,18226,235
2014Q2,20대,남자,15,2887,41
2014Q2,20대,여자,00,4001,43
2014Q2,20대,여자,01,3223,2
2014Q2,20대,여자,02,0,0
2014Q2,20대,여자,03,124,2
2014Q2,20대,여자,04,48,1
2014Q2,20대,여자,05,1404,7
2014Q2,20대,여자,06,1951,7
2014Q2,20대,여자,07,4976,7
2014Q2,20대,여자,08,10482,74
2014Q2,20대,여자,09,15799,95
2014Q2,20대,여자,10,7450,90
2014Q2,20대,여자,11,9422,36
2014Q2,20대,여자,12,4611,40
2014Q2,20대,여자,13,15027,121
2014Q2,20대,여자,14,48131,575
2014Q2,20대,여자,15,22813,430
2014Q2,30대,남자,00,268721,350
2014Q2,30대,남자,01,31014,57
2014Q2,30대,남자,02,23134,26
2014Q2,30대,남자,03,33759,54
2014Q2,30대,남자,04,7193,12
2014Q2,30대,남자,05,70216,95
2014Q2,30대,남자,06,267609,99
2014Q2,30대,남자,07,157640,176
2014Q2,30대,남자,08,499586,543
2014Q2,30대,남자,09,254312,772
2014Q2,30대,남자,10,253859,562
2014Q2,30대,남자,11,159208,680
2014Q2,30대,남자,12,46626,426
2014Q2,30대,남자,13,51688,365
2014Q2,30대,남자,14,28408,224
2014Q2,30대,남자,15,15271,79
2014Q2,30대,여자,00,51191,228
2014Q2,30대,여자,01,18823,23
2014Q2,30대,여자,02,301,4
2014Q2,30대,여자,03,19080,18
2014Q2,30대,여자,04,5191,5
2014Q2,30대,여자,05,9453,28
2014Q2,30대,여자,06,29346,40
2014Q2,30대,여자,07,42347,60
2014Q2,30대,여자,08,96862,173
2014Q2,30대,여자,09,90877,262
2014Q2,30대,여자,10,40734,174
2014Q2,30대,여자,11,43698,239
2014Q2,30대,여자,12,32179,173
2014Q2,30대,여자,13,26347,209
2014Q2,30대,여자,14,53496,487
2014Q2,30대,여자,15,17843,162
2014Q2,40대,남자,00,195469,491
2014Q2,40대,남자,01,226228,147
2014Q2,40대,남자,02,2040777,76
2014Q2,40대,남자,03,336734,192
2014Q2,40대,남자,04,220172,133
2014Q2,40대,남자,05,279523,237
2014Q2,40대,남자,06,395898,371
2014Q2,40대,남자,07,1178703,708
2014Q2,40대,남자,08,9648081,1190
2014Q2,40대,남자,09,1648558,1121
2014Q2,40대,남자,10,453820,627
2014Q2,40대,남자,11,131582,526
2014Q2,40대,남자,12,16195,64
2014Q2,40대,남자,13,30252,92
2014Q2,40대,남자,14,25954,110
2014Q2,40대,남자,15,38545,59
2014Q2,40대,여자,00,162987,321
2014Q2,40대,여자,01,60635,55
2014Q2,40대,여자,02,24903,32
2014Q2,40대,여자,03,56279,62
2014Q2,40대,여자,04,26990,22
2014Q2,40대,여자,05,67365,87
2014Q2,40대,여자,06,124463,85
2014Q2,40대,여자,07,189689,176
2014Q2,40대,여자,08,400924,374
2014Q2,40대,여자,09,541314,663
2014Q2,40대,여자,10,173182,406
2014Q2,40대,여자,11,86978,429
2014Q2,40대,여자,12,52732,198
2014Q2,40대,여자,13,91721,187
2014Q2,40대,여자,14,52468,143
2014Q2,40대,여자,15,36202,101
2014Q2,50대,남자,00,157845,317
2014Q2,50대,남자,01,712308,136
2014Q2,50대,남자,02,1095258,99
2014Q2,50대,남자,03,414301,177
2014Q2,50대,남자,04,240657,114
2014Q2,50대,남자,05,394722,234
2014Q2,50대,남자,06,643486,320
2014Q2,50대,남자,07,1067205,679
2014Q2,50대,남자,08,1272867,834
2014Q2,50대,남자,09,716288,976
2014Q2,50대,남자,10,2215149,514
2014Q2,50대,남자,11,1356338,403
2014Q2,50대,남자,12,7497,20
2014Q2,50대,남자,13,42897,57
2014Q2,50대,남자,14,24151,68
2014Q2,50대,남자,15,63151,43
2014Q2,50대,여자,00,136607,200
2014Q2,50대,여자,01,68288,42
2014Q2,50대,여자,02,62713,23
2014Q2,50대,여자,03,103651,59
2014Q2,50대,여자,04,28383,19
2014Q2,50대,여자,05,106520,69
2014Q2,50대,여자,06,176436,89
2014Q2,50대,여자,07,129724,161
2014Q2,50대,여자,08,531471,264
2014Q2,50대,여자,09,367306,578
2014Q2,50대,여자,10,241506,477
2014Q2,50대,여자,11,238374,213
2014Q2,50대,여자,12,40207,193
2014Q2,50대,여자,13,29072,57
2014Q2,50대,여자,14,10834,66
2014Q2,50대,여자,15,15954,56
2014Q2,60대,남자,00,53178,70
2014Q2,60대,남자,01,258508,26
2014Q2,60대,남자,02,152877,15
2014Q2,60대,남자,03,215349,43
2014Q2,60대,남자,04,98221,13
2014Q2,60대,남자,05,75181,57
2014Q2,60대,남자,06,123353,82
2014Q2,60대,남자,07,349632,123
2014Q2,60대,남자,08,223541,221
2014Q2,60대,남자,09,163798,232
2014Q2,60대,남자,10,1618019,344
2014Q2,60대,남자,11,27617,98
2014Q2,60대,남자,12,75039,106
2014Q2,60대,남자,13,117776,16
2014Q2,60대,남자,14,12251,19
2014Q2,60대,남자,15,14767,21
2014Q2,60대,여자,00,18335,53
2014Q2,60대,여자,01,60918,9
2014Q2,60대,여자,02,808,2
2014Q2,60대,여자,03,14614,10
2014Q2,60대,여자,04,5809,2
2014Q2,60대,여자,05,12722,12
2014Q2,60대,여자,06,34456,9
2014Q2,60대,여자,07,52040,25
2014Q2,60대,여자,08,96784,64
2014Q2,60대,여자,09,384026,131
2014Q2,60대,여자,10,88679,101
2014Q2,60대,여자,11,66741,109
2014Q2,60대,여자,12,88324,63
2014Q2,60대,여자,13,75117,150
2014Q2,60대,여자,14,26883,86
2014Q2,60대,여자,15,2068,10
2014Q2,70세 이상,남자,00,14913,22
2014Q2,70세 이상,남자,01,0,0
2014Q2,70세 이상,남자,02,2308,1
2014Q2,70세 이상,남자,03,0,0
2014Q2,70세 이상,남자,04,0,0
2014Q2,70세 이상,남자,05,2750,2
2014Q2,70세 이상,남자,06,2480,2
2014Q2,70세 이상,남자,07,2100,1
2014Q2,70세 이상,남자,08,79,1
2014Q2,70세 이상,남자,09,3347,3
2014Q2,70세 이상,남자,10,0,0
2014Q2,70세 이상,남자,11,1158,3
2014Q2,70세 이상,남자,12,267,1
2014Q2,70세 이상,남자,13,1260023,383
2014Q2,70세 이상,남자,14,162072,63
2014Q2,70세 이상,남자,15,6146,4
2014Q2,70세 이상,여자,00,11465,15
2014Q2,70세 이상,여자,01,2402,1
2014Q2,70세 이상,여자,02,0,0
2014Q2,70세 이상,여자,03,0,0
2014Q2,70세 이상,여자,04,0,0
2014Q2,70세 이상,여자,05,950,1
2014Q2,70세 이상,여자,06,0,0
2014Q2,70세 이상,여자,07,3465,3
2014Q2,70세 이상,여자,08,0,0
2014Q2,70세 이상,여자,09,0,0
2014Q2,70세 이상,여자,10,0,0
2014Q2,70세 이상,여자,11,0,0
2014Q2,70세 이상,여자,12,0,0
2014Q2,70세 이상,여자,13,131909,133
2014Q2,70세 이상,여자,14,110648,215
2014Q2,70세 이상,여자,15,100155,128
2014Q3,20대,남자,00,8009,49
2014Q3,20대,남자,01,0,0
2014Q3,20대,남자,02,284,2
2014Q3,20대,남자,03,130,2
2014Q3,20대,남자,04,0,0
2014Q3,20대,남자,05,189,1
2014Q3,20대,남자,06,1902,8
2014Q3,20대,남자,07,1610,5
2014Q3,20대,남자,08,11267,110
2014Q3,20대,남자,09,26408,156
2014Q3,20대,남자,10,15439,138
2014Q3,20대,남자,11,33408,279
2014Q3,20대,남자,12,37599,452
2014Q3,20대,남자,13,24051,596
2014Q3,20대,남자,14,19458,233
2014Q3,20대,남자,15,3188,41
2014Q3,20대,여자,00,9741,52
2014Q3,20대,여자,01,0,0
2014Q3,20대,여자,02,0,0
2014Q3,20대,여자,03,3684,4
2014Q3,20대,여자,04,48,1
2014Q3,20대,여자,05,2014,7
2014Q3,20대,여자,06,2203,9
2014Q3,20대,여자,07,5157,8
2014Q3,20대,여자,08,11594,75
2014Q3,20대,여자,09,9569,83
2014Q3,20대,여자,10,2347,92
2014Q3,20대,여자,11,3859,42
2014Q3,20대,여자,12,6829,39
2014Q3,20대,여자,13,16098,118
2014Q3,20대,여자,14,45697,602
2014Q3,20대,여자,15,22093,422
2014Q3,30대,남자,00,260119,333
2014Q3,30대,남자,01,29984,58
2014Q3,30대,남자,02,21396,24
2014Q3,30대,남자,03,31133,55
2014Q3,30대,남자,04,7287,9
2014Q3,30대,남자,05,55325,98
2014Q3,30대,남자,06,255749,87
2014Q3,30대,남자,07,94666,161
2014Q3,30대,남자,08,528538,563
2014Q3,30대,남자,09,267419,739
2014Q3,30대,남자,10,194784,565
2014Q3,30대,남자,11,183576,675
2014Q3,30대,남자,12,52103,421
2014Q3,30대,남자,13,55753,380
2014Q3,30대,남자,14,28465,224
2014Q3,30대,남자,15,14292,82
2014Q3,30대,여자,00,37587,208
2014Q3,30대,여자,01,20375,24
2014Q3,30대,여자,02,420,5
2014Q3,30대,여자,03,13284,19
2014Q3,30대,여자,04,5192,5
2014Q3,30대,여자,05,8050,26
2014Q3,30대,여자,06,33252,48
2014Q3,30대,여자,07,32552,51
2014Q3,30대,여자,08,93942,195
2014Q3,30대,여자,09,66965,245
2014Q3,30대,여자,10,51810,174
2014Q3,30대,여자,11,46421,213
2014Q3,30대,여자,12,23101,144
2014Q3,30대,여자,13,20937,212
2014Q3,30대,여자,14,54228,505
2014Q3,30대,여자,15,19358,172
2014Q3,40대,남자,00,238768,490
2014Q3,40대,남자,01,258592,151
2014Q3,40대,남자,02,2019329,80
2014Q3,40대,남자,03,317303,198
2014Q3,40대,남자,04,176590,118
2014Q3,40대,남자,05,269434,229
2014Q3,40대,남자,06,391550,344
2014Q3,40대,남자,07,820542,682
2014Q3,40대,남자,08,960205,1156
2014Q3,40대,남자,09,10655487,1123
2014Q3,40대,남자,10,473709,596
2014Q3,40대,남자,11,119973,533
2014Q3,40대,남자,12,14821,66
2014Q3,40대,남자,13,28257,92
2014Q3,40대,남자,14,24524,103
2014Q3,40대,남자,15,34388,58
2014Q3,40대,여자,00,159534,290
2014Q3,40대,여자,01,53350,52
2014Q3,40대,여자,02,14931,27
2014Q3,40대,여자,03,52738,66
2014Q3,40대,여자,04,18198,20
2014Q3,40대,여자,05,52708,86
2014Q3,40대,여자,06,130289,88
2014Q3,40대,여자,07,164293,162
2014Q3,40대,여자,08,366406,369
2014Q3,40대,여자,09,453167,669
2014Q3,40대,여자,10,203805,379
2014Q3,40대,여자,11,91166,423
2014Q3,40대,여자,12,38955,173
2014Q3,40대,여자,13,75664,168
2014Q3,40대,여자,14,39505,135
2014Q3,40대,여자,15,33077,102
2014Q3,50대,남자,00,178784,300
2014Q3,50대,남자,01,640353,137
2014Q3,50대,남자,02,993473,97
2014Q3,50대,남자,03,568842,182
2014Q3,50대,남자,04,250639,124
2014Q3,50대,남자,05,370575,248
2014Q3,50대,남자,06,526642,306
2014Q3,50대,남자,07,1028815,691
2014Q3,50대,남자,08,625985,799
2014Q3,50대,남자,09,1335582,1014
2014Q3,50대,남자,10,2239798,527
2014Q3,50대,남자,11,1357108,430
2014Q3,50대,남자,12,8839,20
2014Q3,50대,남자,13,41547,60
2014Q3,50대,남자,14,28552,70
2014Q3,50대,남자,15,55852,43
2014Q3,50대,여자,00,127277,187
2014Q3,50대,여자,01,63155,39
2014Q3,50대,여자,02,76179,28
2014Q3,50대,여자,03,76651,57
2014Q3,50대,여자,04,31747,17
2014Q3,50대,여자,05,74937,73
2014Q3,50대,여자,06,143333,84
2014Q3,50대,여자,07,141015,169
2014Q3,50대,여자,08,470648,261
2014Q3,50대,여자,09,408063,524
2014Q3,50대,여자,10,255259,473
2014Q3,50대,여자,11,233686,209
2014Q3,50대,여자,12,41214,203
2014Q3,50대,여자,13,45351,64
2014Q3,50대,여자,14,11679,72
2014Q3,50대,여자,15,17632,53
2014Q3,60대,남자,00,53763,64
2014Q3,60대,남자,01,280546,28
2014Q3,60대,남자,02,143308,14
2014Q3,60대,남자,03,141285,41
2014Q3,60대,남자,04,118765,15
2014Q3,60대,남자,05,87236,53
2014Q3,60대,남자,06,117446,78
2014Q3,60대,남자,07,348252,125
2014Q3,60대,남자,08,230378,239
2014Q3,60대,남자,09,154585,224
2014Q3,60대,남자,10,784459,330
2014Q3,60대,남자,11,24963,93
2014Q3,60대,남자,12,189121,106
2014Q3,60대,남자,13,117614,16
2014Q3,60대,남자,14,2723,15
2014Q3,60대,남자,15,14022,20
2014Q3,60대,여자,00,16132,44
2014Q3,60대,여자,01,60531,8
2014Q3,60대,여자,02,802,2
